name,team_name,weight,height_inches,birth_date,birth_place,teams,player_id,total_games,games_started,minutes_played,fg3,fg2,fg,fg3a,fg2a,fg3p,fg2p,ft,fta,ftp,orb,drb,trb,ast,stl,blk,tov,pts
Ron Anderson,Retired,215.0,79.0,1958-10-15,"Chicago, Illinois","[23, 12, 6, 3]",102,66.4,7.9,1511.2,0.81,12.540000000000001,6.55,0.9800000000000001,13.190000000000001,0.21810000000000002,0.475,2.6399999999999997,3.29,0.8080999999999999,2.21,3.56,5.76,2.34,1.08,0.22000000000000003,1.8199999999999998,16.06
Ryan Anderson,No Information,240.0,81.0,1988-05-06,"Sacramento, California","[22, 11, 3, 24, 16]",103,54.083333333333336,24.083333333333332,1397.4166666666667,8.05,5.833333333333333,5.608333333333333,7.7,6.191666666666666,0.3526666666666667,0.47300000000000003,2.2416666666666667,2.625,0.7755833333333334,2.4416666666666664,5.716666666666666,8.158333333333333,1.633333333333333,0.8666666666666667,0.39999999999999997,1.4416666666666667,16.158333333333335
Shandon Anderson,Retired,208.0,78.0,1973-12-31,"Atlanta, Georgia","[20, 29, 11, 16]",104,71.9,22.6,1594.6,1.9500000000000002,7.659999999999999,4.42,1.97,7.75,0.30569999999999997,0.48980000000000007,2.23,3.02,0.7363,1.35,3.7699999999999996,5.1,2.12,1.22,0.37,2.1,11.690000000000001
Willie Anderson,Retired,190.0,79.0,1967-01-08,"Greenville, South Carolina","[27, 28, 16, 20]",105,61.666666666666664,48.0,1774.888888888889,0.9000000000000001,10.933333333333334,5.733333333333333,1.0333333333333334,11.333333333333334,0.24466666666666667,0.4796666666666667,2.2,2.8111111111111113,0.7913333333333333,1.1888888888888889,3.3555555555555556,4.555555555555555,4.588888888888889,1.3444444444444443,0.7,2.588888888888889,14.011111111111111
Martynas Andriuškevičius,Retired,240.0,86.0,1986-03-12,"Kaunas, Lithuania",[],107,6.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,16.0,0.0,8.0,0.0,0.0,0.0
Ike Anigbogu,Retired,250.0,82.0,1998-10-17,"San Diego, California",[],109,7.0,0.0,18.0,0.0,4.8,2.4,0.0,14.4,0.0,0.222,3.0,3.6,0.4165,6.0,8.4,14.4,3.0,0.6,4.8,4.2,7.8
Michael Ansley,Retired,225.0,79.0,1967-02-08,"Birmingham, Alabama","[22, 23]",110,49.666666666666664,2.0,714.3333333333334,0.0,12.733333333333334,6.366666666666667,0.0,12.966666666666667,0.0,0.49633333333333335,4.166666666666667,5.566666666666666,0.7573333333333333,4.033333333333333,4.6000000000000005,8.633333333333333,1.2666666666666666,0.6,0.26666666666666666,1.7333333333333334,16.966666666666665
Chris Anstey,Retired,249.0,84.0,1975-01-01,"Melbourne, Australia","[7, 5]",111,51.666666666666664,7.666666666666667,719.0,0.2,9.466666666666667,4.833333333333333,0.5,11.433333333333332,0.11833333333333333,0.41333333333333333,3.1666666666666665,4.3,0.7376666666666667,2.9,5.666666666666667,8.566666666666668,2.1,1.3333333333333333,1.0999999999999999,2.3666666666666667,12.9
Giannis Antetokounmpo,Milwaukee Bucks,242.0,83.0,1994-12-06,"Athens, Greece",[17],112,73.42857142857143,64.14285714285714,2390.5714285714284,2.142857142857143,14.914285714285715,8.157142857142857,2.4285714285714284,13.071428571428571,0.2724285714285714,0.553,5.357142857142857,7.528571428571429,0.7172857142857143,1.9142857142857144,8.114285714285714,10.0,4.8,1.3,1.4285714285714286,3.1,22.385714285714283
Kostas Antetokounmpo,Los Angeles Lakers,200.0,82.0,1997-11-20,"Athens, Greece","[14, 7]",113,2.5,0.0,8.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,3.25,6.55,0.25,0.0,5.25,5.25,3.6,3.25,0.0,1.65,3.25
Thanasis Antetokounmpo,Milwaukee Bucks,205.0,78.0,1992-07-18,"Athens, Greece","[17, 20]",114,8.5,0.5,33.5,0.0,25.7,12.85,3.9,14.9,0.0,0.825,1.2,2.65,0.222,1.75,3.3,5.05,1.75,0.6,0.3,1.5,26.85
Carmelo Anthony,Portland Trail Blazers,240.0,80.0,1984-05-29,"Brooklyn, New York","[8, 20, 21, 25, 11]",115,64.94117647058823,64.47058823529412,2319.294117647059,4.129411764705883,13.964705882352941,8.370588235294118,4.023529411764706,14.811764705882352,0.33576470588235297,0.4697058823529412,5.164705882352941,6.388235294117647,0.8037058823529412,1.6647058823529413,4.935294117647059,6.611764705882353,2.8058823529411767,0.9941176470588234,0.5117647058823529,2.5294117647058822,23.28235294117647
Greg Anthony,Retired,176.0,72.0,1967-11-15,"Las Vegas, Nevada","[20, 25, 5, 17]",116,68.81818181818181,20.636363636363637,1440.909090909091,4.581818181818181,5.654545454545455,4.381818181818182,4.290909090909091,6.545454545454546,0.32081818181818184,0.4327272727272727,2.290909090909091,3.1636363636363636,0.7205454545454546,0.6181818181818182,2.5545454545454547,3.1545454545454548,6.4818181818181815,2.036363636363636,0.17272727272727273,2.354545454545455,12.6
Joel Anthony,Retired,245.0,81.0,1982-08-09,"Montreal, Canada","[16, 9, 2, 27]",117,49.0,11.0,705.6,0.0,4.540000000000001,2.27,0.0,4.36,0.0,0.5218,1.44,2.2,0.6458999999999999,2.84,4.5200000000000005,7.340000000000001,0.51,0.6900000000000001,2.85,1.09,5.93
Pero Antić,Retired,260.0,83.0,1982-07-29,"Skopje, FYR Macedonia",[],118,56.5,14.5,981.0,6.0,4.5,4.25,6.35,4.55,0.314,0.5,2.5,3.45,0.7364999999999999,2.1,5.2,7.35,2.0,0.6499999999999999,0.5,1.9,13.05
OG Anunoby,Toronto Raptors,232.0,79.0,1997-07-17,"London, United Kingdom",[28],119,65.0,40.333333333333336,1469.0,5.2,5.866666666666667,4.666666666666667,4.8,4.966666666666667,0.35833333333333334,0.5886666666666667,0.9666666666666667,1.5666666666666667,0.624,1.3333333333333333,4.133333333333334,5.466666666666666,1.5,1.3333333333333333,0.5666666666666668,1.3666666666666665,11.9
Keith Appling,Retired,185.0,73.0,1992-02-13,"Detroit, Michigan",[],120,5.0,0.0,27.0,0.0,5.4,2.7,4.0,6.7,0.0,0.4,2.7,2.7,1.0,0.0,1.3,1.3,1.3,1.3,0.0,4.0,8.0
Rafael Araújo,Retired,280.0,83.0,1980-08-12,"Curitiba, Brazil","[28, 29]",121,46.333333333333336,25.0,528.3333333333334,0.0,7.2,3.6,0.06666666666666667,8.799999999999999,0.111,0.40633333333333327,1.8666666666666665,2.866666666666667,0.6463333333333333,2.9,6.2,9.066666666666666,1.0666666666666667,1.0999999999999999,0.3666666666666667,2.5,9.1
Robert Archibald,Retired,250.0,83.0,1980-03-29,"Paisley, United Kingdom","[28, 15, 22, 24]",123,22.0,1.5,164.0,0.0,4.3,2.15,0.0,7.3,0.0,0.2865,2.75,6.7,0.4205,3.0,4.95,7.9,1.65,1.0,0.95,2.45,7.0
Tiny Archibald,Retired,150.0,73.0,1948-09-02,"New York, New York","[2, 17]",124,68.0,53.6,2140.0,0.24,9.559999999999999,4.84,0.33999999999999997,9.940000000000001,0.20539999999999997,0.48179999999999995,3.88,5.08,0.754,0.54,1.6800000000000002,2.2,7.779999999999999,1.02,0.08,3.06,13.64
Ryan Arcidiacono,Chicago Bulls,195.0,75.0,1994-03-26,"Langhorne, Pennsylvania",[5],125,52.333333333333336,11.0,1019.6666666666666,4.7,2.733333333333334,2.9333333333333336,4.366666666666667,2.6666666666666665,0.35366666666666663,0.5796666666666667,1.0333333333333334,1.3,0.8066666666666666,0.46666666666666673,3.233333333333333,3.6999999999999997,4.2,1.2333333333333334,0.06666666666666667,1.3666666666666665,8.5
Gilbert Arenas,Retired,191.0,75.0,1982-01-06,"Tampa, Florida","[30, 10, 22, 15]",127,50.18181818181818,41.36363636363637,1759.1818181818182,5.6454545454545455,8.727272727272727,6.236363636363635,5.609090909090909,9.89090909090909,0.3362727272727273,0.4434545454545455,4.927272727272728,6.281818181818181,0.7759999999999999,0.7272727272727273,3.3545454545454545,4.090909090909091,5.854545454545455,1.5545454545454547,0.2818181818181818,3.0181818181818185,19.318181818181817
Trevor Ariza,Portland Trail Blazers,215.0,80.0,1985-06-30,"Miami, Florida","[11, 30, 19, 20, 14, 22, 26, 24, 25]",128,65.875,45.0625,1955.9375,4.40625,6.075,4.5,4.20625,6.2625,0.3061875,0.49112500000000003,2.05625,2.8625,0.741,1.36875,4.6875,6.05625,2.60625,1.83125,0.40625,1.675,12.53125
Joe Arlauckas,Retired,230.0,81.0,1965-07-20,"Rochester, New York",[],130,9.0,0.0,85.0,0.0,11.8,5.9,0.0,18.2,0.0,0.326,2.5,3.4,0.75,2.5,3.0,5.5,3.4,1.3,1.7,1.7,14.4
B.J. Armstrong,Retired,175.0,74.0,1967-09-09,"Detroit, Michigan","[5, 10, 22]",131,67.9090909090909,31.0,1617.2727272727273,2.372727272727273,9.399999999999999,5.463636363636364,1.9181818181818182,9.681818181818182,0.42263636363636364,0.48636363636363633,2.209090909090909,2.590909090909091,0.8583636363636363,0.3727272727272727,2.4727272727272727,2.8454545454545457,5.2272727272727275,1.0727272727272728,0.09090909090909091,1.9363636363636365,13.97272727272727
Brandon Armstrong,Retired,188.0,77.0,1980-06-16,"San Francisco, California",[],133,36.0,0.0,233.0,3.0,8.0,5.033333333333334,3.5,11.233333333333334,0.2753333333333333,0.35966666666666663,1.2333333333333334,1.7333333333333334,0.611,0.9333333333333332,1.9333333333333336,2.8666666666666667,1.2333333333333334,1.3,0.3,2.033333333333333,12.266666666666666
Darrell Armstrong,Retired,170.0,72.0,1968-06-22,"Gastonia, North Carolina","[22, 7, 19, 12, 3]",135,60.0,24.071428571428573,1422.5,7.0285714285714285,6.799999999999999,5.735714285714286,6.735714285714286,7.292857142857143,0.3367857142857143,0.4605714285714285,3.0785714285714287,3.442857142857143,0.8665714285714285,1.3499999999999999,2.607142857142857,3.9714285714285715,6.457142857142857,2.4071428571428575,0.15714285714285717,3.164285714285714,16.907142857142855
Hilton Armstrong,Retired,235.0,83.0,1984-11-11,"Peekskill, New York","[30, 10, 1, 11, 26]",136,48.666666666666664,6.666666666666667,563.0,0.05,6.866666666666666,3.4499999999999997,0.08333333333333333,7.199999999999999,0.08333333333333333,0.4803333333333333,1.9833333333333334,3.6833333333333336,0.5418333333333333,3.716666666666667,6.1000000000000005,9.783333333333333,1.3166666666666667,1.1166666666666667,1.5,2.3666666666666667,8.933333333333334
Carlos Arroyo,Retired,202.0,74.0,1979-07-30,"Fajardo, Puerto Rico","[22, 29, 16, 9, 8, 28, 2]",141,63.22222222222222,21.22222222222222,1183.4444444444443,1.2666666666666666,8.97777777777778,4.911111111111111,1.2222222222222223,9.911111111111111,0.3022222222222222,0.45266666666666666,2.4444444444444446,3.022222222222222,0.8043333333333333,0.8111111111111111,2.511111111111111,3.3333333333333335,6.055555555555555,1.011111111111111,0.08888888888888889,2.411111111111111,12.655555555555557
Darrell Arthur,Retired,235.0,81.0,1988-03-25,"Dallas, Texas","[8, 15]",142,55.888888888888886,11.777777777777779,993.8888888888889,2.6333333333333333,9.244444444444447,5.488888888888889,2.466666666666667,9.966666666666667,0.23055555555555557,0.4656666666666667,1.2999999999999998,1.7666666666666666,0.7427777777777778,2.0444444444444443,4.733333333333333,6.777777777777778,1.7444444444444445,1.3111111111111111,1.1666666666666667,1.9333333333333331,13.200000000000001
Jamel Artis,Retired,213.0,79.0,1993-01-12,"Baltimore, Maryland",[],144,15.0,1.0,279.0,3.0,6.0,4.0,3.7,6.5,0.276,0.46,0.9,1.5,0.583,0.5,4.4,4.9,2.3,0.3,0.4,1.0,9.9
Ömer Aşık,Retired,255.0,84.0,1986-07-04,"Bursa, Turkey","[5, 11]",145,58.875,32.75,1152.0,0.0,6.4,3.2,0.0,6.225,0.0,0.508625,2.075,3.9,0.520625,3.7625,8.7375,12.5,1.025,0.6125,1.3,1.975,8.4375
Vincent Askew,Retired,210.0,78.0,1966-02-28,"Memphis, Tennessee","[10, 12, 25, 23, 26, 8, 3]",146,51.888888888888886,3.0,1040.111111111111,0.5666666666666667,8.155555555555555,4.266666666666667,0.6777777777777777,8.788888888888888,0.17622222222222222,0.4635555555555555,2.9222222222222225,3.888888888888889,0.7543333333333333,1.6555555555555557,2.888888888888889,4.522222222222222,4.133333333333333,1.1666666666666667,0.4222222222222222,2.066666666666667,11.677777777777777
Keith Askins,Retired,197.0,79.0,1967-12-15,"Athens, Alabama",[],147,54.0,8.88888888888889,887.0,3.0666666666666664,4.311111111111111,3.1888888888888887,3.2333333333333334,4.800000000000001,0.30644444444444446,0.43566666666666665,1.0444444444444445,1.5555555555555556,0.7036666666666667,2.5777777777777775,4.222222222222222,6.800000000000001,1.6333333333333333,1.411111111111111,0.7555555555555555,1.5222222222222221,8.444444444444445
Chucky Atkins,Retired,160.0,71.0,1974-08-14,"Orlando, Florida","[9, 15, 14, 22, 8, 30, 2, 21]",150,63.27272727272727,29.545454545454547,1573.090909090909,5.6454545454545455,5.818181818181818,4.8,5.4363636363636365,6.7,0.3462727272727273,0.4292727272727273,1.7909090909090908,2.3181818181818183,0.7630909090909092,0.38181818181818183,2.0454545454545454,2.4363636363636365,5.027272727272727,0.9545454545454546,0.08181818181818182,2.018181818181818,13.272727272727273
Stacey Augmon,Retired,205.0,80.0,1968-08-01,"Pasadena, California","[1, 25, 19, 22, 9]",153,66.73333333333333,31.466666666666665,1443.8666666666666,0.02,8.893333333333333,4.46,0.12666666666666668,9.68,0.07433333333333333,0.45326666666666665,2.8133333333333335,3.9066666666666667,0.7172000000000001,2.033333333333333,3.2733333333333334,5.3133333333333335,2.54,1.5466666666666666,0.5266666666666666,1.9133333333333333,11.753333333333332
D.J. Augustin,Orlando Magic,183.0,71.0,1987-11-10,"New Orleans, Louisiana","[4, 22, 12, 21, 5, 9, 8, 28]",154,70.5,26.083333333333332,1702.6666666666667,5.775,5.5,4.6499999999999995,5.083333333333333,6.383333333333333,0.3779166666666667,0.42874999999999996,3.216666666666667,3.75,0.8561666666666667,0.45,2.4083333333333337,2.85,5.933333333333334,0.9333333333333332,0.05000000000000001,2.2416666666666667,14.466666666666667
James Augustine,Retired,235.0,82.0,1984-02-27,"Midlothian, Illinois",[],155,13.5,0.0,78.0,0.0,9.399999999999999,4.699999999999999,0.0,11.8,0.0,0.43100000000000005,0.5,0.95,0.25,4.5,6.8500000000000005,11.3,5.4,0.6,0.25,0.7,10.0
Isaac Austin,Retired,255.0,82.0,1969-08-18,"Gridley, California","[16, 29, 30, 22, 13, 23]",156,48.0,18.444444444444443,927.7777777777778,0.13333333333333333,10.733333333333333,5.411111111111111,0.24444444444444446,12.2,0.08733333333333333,0.43766666666666665,2.933333333333333,4.433333333333334,0.6987777777777777,2.9000000000000004,6.444444444444445,9.355555555555556,2.088888888888889,0.8999999999999999,1.0555555555555556,2.7666666666666666,13.777777777777779
Ken Austin,Retired,205.0,81.0,1961-07-15,"Los Angeles, California",[],158,7.0,0.0,28.0,0.0,15.4,7.7,0.0,16.7,0.0,0.462,0.0,0.0,0.0,2.6,1.3,3.9,1.3,1.3,1.3,3.9,15.4
Anthony Avent,Retired,235.0,81.0,1969-10-18,"Rocky Mount, North Carolina","[17, 22, 13, 29]",159,58.666666666666664,26.0,1121.5,0.0,7.7,3.8499999999999996,0.0,10.283333333333333,0.0,0.3725,1.6666666666666667,2.466666666666667,0.6623333333333333,3.516666666666667,5.116666666666666,8.65,1.3333333333333333,1.0833333333333333,1.0166666666666666,2.766666666666667,9.35
William Avery,Retired,197.0,74.0,1979-08-08,"Augusta, Georgia",[],161,47.333333333333336,0.3333333333333333,401.6666666666667,3.3,5.733333333333333,4.033333333333333,4.733333333333333,7.7,0.24266666666666667,0.38166666666666665,1.9333333333333336,2.733333333333333,0.7096666666666667,0.5333333333333333,2.3666666666666667,2.8666666666666667,5.766666666666667,1.0,0.13333333333333333,3.1,11.133333333333333
Dennis Awtrey,Retired,235.0,82.0,1948-02-22,"Hollywood, California","[24, 5, 23, 2, 25]",162,27.666666666666668,13.0,429.3333333333333,0.0,3.866666666666667,1.9333333333333333,0.0,4.633333333333334,0.0,0.4186666666666667,1.4666666666666668,2.3666666666666667,0.632,2.0,4.0,6.0,2.733333333333333,0.6,0.7000000000000001,1.8333333333333333,5.333333333333333
Gustavo Ayón,Retired,250.0,82.0,1985-04-01,"Tepic, Mexico","[19, 22, 1, 17]",163,45.0,13.666666666666666,750.3333333333334,0.0,9.0,4.5,0.0,8.466666666666667,0.0,0.533,1.0,2.1,0.47300000000000003,3.0666666666666664,6.566666666666666,9.700000000000001,2.733333333333333,1.6666666666666667,1.0333333333333334,2.0666666666666664,10.0
Jeff Ayres,Retired,240.0,81.0,1987-04-29,"Ontario, California","[27, 12, 25, 13]",164,39.5,2.5,387.0,0.1,9.233333333333333,4.6499999999999995,0.11666666666666665,8.799999999999999,0.08333333333333333,0.5445,1.8166666666666667,2.316666666666667,0.8041666666666667,2.883333333333333,6.816666666666666,9.700000000000001,1.3833333333333335,0.5833333333333334,1.0,1.8,11.15
Deandre Ayton,Phoenix Suns,250.0,83.0,1998-07-23,"Nassau, Bahamas",[24],165,47.0,44.0,1471.5,0.0,17.5,8.75,0.1,15.6,0.0,0.565,2.2,2.9000000000000004,0.775,4.0,8.55,12.55,2.25,0.9,1.4500000000000002,2.1,19.75
Kelenna Azubuike,Retired,220.0,77.0,1983-12-16,"London, United Kingdom","[10, 7]",166,41.6,16.8,1005.0,4.979999999999999,8.680000000000001,6.0200000000000005,4.36,8.959999999999999,0.389,0.4862,2.2399999999999998,3.0,0.5972000000000001,1.44,3.3200000000000003,4.76,1.3,1.16,0.6799999999999999,2.7600000000000002,15.940000000000001
Chris Babb,Retired,225.0,77.0,1990-02-14,"Arlington, Texas",[],167,14.0,0.0,132.0,4.800000000000001,1.0,2.2,7.4,0.8,0.222,0.667,0.0,0.0,0.0,1.1,3.5,4.6,0.8,1.6,0.0,0.8,6.0
Luke Babbitt,Retired,225.0,81.0,1989-06-20,"Cincinnati, Ohio","[25, 16, 1]",168,47.625,13.375,666.5,7.4624999999999995,3.8249999999999997,4.3875,6.4375,4.85,0.382625,0.41012499999999996,0.8875,1.275,0.7125,0.9,5.1625,6.0625,1.55,0.5875,0.425,1.25,12.1125
Miloš Babić,Retired,240.0,84.0,1968-11-23,"Kraljevo, Serbia","[6, 16]",169,10.5,0.0,43.5,0.0,10.4,5.2,0.0,13.3,0.0,0.389,5.5,8.25,0.6665,3.1500000000000004,5.7,8.75,4.5,0.85,0.35,4.3,15.85
Dwayne Bacon,Charlotte Hornets,221.0,78.0,1995-08-30,"Lakeland, Florida",[4],171,45.0,10.0,719.6666666666666,3.4,7.066666666666666,4.633333333333334,3.266666666666667,8.299999999999999,0.32566666666666666,0.42533333333333334,1.4666666666666668,2.1,0.733,0.46666666666666673,4.8,5.233333333333333,2.266666666666667,0.8666666666666667,0.13333333333333333,1.3333333333333333,11.833333333333334
Dalibor Bagarić,Retired,255.0,85.0,1980-02-07,"Munich, Germany",[],174,31.666666666666668,0.0,324.3333333333333,0.0,6.866666666666666,3.433333333333333,0.06666666666666667,10.4,0.0,0.327,1.8333333333333333,3.233333333333333,0.6,3.1666666666666665,5.633333333333333,8.799999999999999,1.5333333333333332,1.2333333333333334,1.6666666666666667,2.6333333333333333,8.633333333333333
John Bagley,Retired,185.0,72.0,1960-04-23,"Bridgeport, Connecticut","[6, 3, 2, 1]",175,60.45454545454545,36.45454545454545,1556.3636363636363,0.4363636363636364,8.30909090909091,4.318181818181818,0.7909090909090909,9.772727272727273,0.14245454545454544,0.4093636363636364,2.3272727272727276,2.8272727272727276,0.7968181818181819,0.7363636363636363,2.6818181818181817,3.409090909090909,8.245454545454546,1.3636363636363635,0.09090909090909091,3.2454545454545456,11.127272727272727
Marvin Bagley III,Sacramento Kings,240.0,83.0,1999-03-14,"Tempe, Arizona",[26],176,37.5,5.0,950.5,1.6500000000000001,15.5,8.3,2.3,14.8,0.2475,0.522,3.45,4.65,0.7484999999999999,3.4000000000000004,7.199999999999999,10.65,1.25,0.7,1.35,2.0999999999999996,20.549999999999997
Carl Bailey,Retired,210.0,84.0,1958-04-23,"Birmingham, Alabama",[],177,1.0,0.0,7.0,0.0,10.2,5.1,0.0,5.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,10.3
Gus Bailey,Retired,185.0,77.0,1951-02-18,"Gibson, North Carolina",[11],178,20.0,10.0,180.0,0.6000000000000001,6.0,3.2,0.2,6.8,1.0,0.441,1.0,2.6,0.385,1.2,4.4,5.6,5.2,1.4,0.8,2.2,7.6
James Bailey,Retired,220.0,81.0,1957-05-21,"Dublin, Georgia","[11, 20, 3, 24]",179,66.11111111111111,19.77777777777778,1291.6666666666667,0.0,12.533333333333333,6.266666666666667,0.03333333333333334,13.122222222222222,0.05555555555555555,0.47700000000000004,3.522222222222222,4.988888888888889,0.7083333333333334,3.1666666666666665,6.122222222222223,9.3,1.5222222222222221,0.911111111111111,1.6,3.3,16.077777777777776
Thurl Bailey,Retired,215.0,83.0,1961-04-07,"Washington, District of Columbia","[29, 18]",180,77.33333333333333,19.083333333333332,2072.75,0.0,13.300000000000002,6.666666666666667,0.041666666666666664,14.1,0.14441666666666667,0.47341666666666665,3.216666666666667,3.9499999999999997,0.8029166666666666,1.925,4.866666666666666,6.783333333333334,1.8333333333333333,0.6166666666666666,1.5999999999999999,2.0166666666666666,16.533333333333335
Toby Bailey,Retired,213.0,78.0,1975-11-19,"Los Angeles, California",[],181,36.5,6.0,349.0,0.45000000000000007,9.3,4.800000000000001,0.75,11.05,0.2,0.419,2.45,3.55,0.692,2.8,4.0,6.8,2.15,1.15,0.3,1.75,12.2
Cameron Bairstow,Retired,250.0,81.0,1990-12-07,"Brisbane, Australia",[],182,18.0,1.5,83.5,0.44999999999999996,5.9,3.1,0.85,10.05,0.1,0.2785,2.3499999999999996,2.8,0.8375,2.4,4.75,7.15,1.35,0.9,0.8,1.5499999999999998,8.75
Mark Baker,Retired,175.0,73.0,1969-11-11,"Dayton, Ohio",[],184,1.0,0.0,2.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0
Maurice Baker,Retired,175.0,73.0,1979-07-28,"Granite City, Illinois","[25, 13]",185,5.0,0.0,19.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,1.9,1.9,3.8,1.9,1.9,0.0,1.9,0.0
Ron Baker,Retired,220.0,76.0,1993-03-30,"Hays, Kansas","[20, 30]",187,32.0,4.666666666666667,464.6666666666667,2.2,2.6666666666666665,2.0666666666666664,3.266666666666667,3.1999999999999997,0.22566666666666668,0.4083333333333334,1.4333333333333333,1.8666666666666665,0.751,0.39999999999999997,2.766666666666667,3.1666666666666665,4.166666666666667,1.7333333333333332,0.3666666666666667,1.7666666666666666,6.3
